DepMap_ID	source	improve_sample_id	improve_chem_id	study	auc	ic50	ec50	ec50se	r2fit	einf	hs	aac1	auc1	dss1
ACH-000256	gCSI	ACH-000256	Drug_435	240844	0.8883	4.532	4.721	0.4499	0.9885	0.1695	0.9514	0.0713	0.9287	0.038
ACH-000674	gCSI	ACH-000674	Drug_1493	239047	0.6003	6.518	6.588	0.1225	0.9732	0.0738	0.9845	0.4588	0.5412	0.4155
ACH-000617	gCSI	ACH-000617	Drug_501	239864	0.948		6.923	0.1561	0.7613	0.8933	4.0	0.0538	0.9462	0.0029
ACH-000411	gCSI	ACH-000411	Drug_865	239973	0.955		7.723	0.6518	0.3588	0.9274	4.0	0.0328	0.9672	0.0
ACH-000849	gCSI	ACH-000849	Drug_883	239427	0.7831	4.951	6.314	0.3815	0.9383	0.4412	0.6818	0.2018	0.7982	0.1393
ACH-000657	gCSI	ACH-000657	Drug_1493	238772	0.5757	6.646	6.683	0.0958	0.9774	0.0511	1.268	0.4932	0.5068	0.4589
ACH-000384	gCSI	ACH-000384	Drug_1127	241964	0.4218	7.81	7.874	0.0397	0.9936	0.1046	1.591	0.5514	0.4486	0.5197
ACH-000073	gCSI	ACH-000073	Drug_795	242898	0.6488	6.803	6.899	0.0051	0.9999	0.2731	3.6	0.1712	0.8288	0.1539
ACH-000541	gCSI	ACH-000541	Drug_501	239790	0.7013	6.593	7.438	0.2061	0.8428	0.4787	1.624	0.3328	0.6672	0.2792
ACH-000677	gCSI	ACH-000677	Drug_988	237920	0.5029	7.12	7.135	0.0121	0.9992	0.0486	3.064	0.283	0.717	0.2682
ACH-000297	gCSI	ACH-000297	Drug_865	240110	0.7231		8.212	0.0485	0.9906	0.6055	1.814	0.2287	0.7713	0.1741
ACH-000974	gCSI	ACH-000974	Drug_795	243154	0.4923	7.239	7.272	0.0274	0.9972	0.0688	1.94	0.3105	0.6895	0.2873
ACH-000965	gCSI	ACH-000965	Drug_201	243524	0.7185	5.839	5.867	0.0062	0.9998	0.0954	3.253	0.2056	0.7944	0.191
ACH-000364	gCSI	ACH-000364	Drug_883	239559	0.8616		6.324	1.563	0.7928	0.6534	0.427	0.1349	0.8651	0.0581
ACH-000966	gCSI	ACH-000966	Drug_895	240564	0.7274	5.75	5.971	0.2273	0.9588	0.1746	0.8442	0.2833	0.7167	0.233
ACH-000599	gCSI	ACH-000599	Drug_279	241483	0.9497		9.385	0.6183	0.4932	0.9433	1.2	0.0353	0.9647	0.0
ACH-000861	gCSI	ACH-000861	Drug_279	241347	0.8674	0.5164	0.5164	300.0	0.1123	0.0	0.1326	0.0748	0.9252	0.0022
ACH-000356	gCSI	ACH-000356	Drug_279	241448	0.9263		5.05	549.2	0.0	0.5792	2.314	0.0	1.0	0.0
ACH-000207	gCSI	ACH-000207	Drug_501	239646	0.8134		7.153	0.2547	0.7438	0.645	2.339	0.2003	0.7997	0.1485
ACH-000717	gCSI	ACH-000717	Drug_201	243266	0.7697	5.463	5.551	0.0929	0.994	0.1113	1.246	0.1436	0.8564	0.1117
ACH-000880	gCSI	ACH-000880	Drug_795	242816	0.4885	7.313	7.358	0.0406	0.9939	0.0859	1.836	0.3255	0.6745	0.3003
ACH-000881	gCSI	ACH-000881	Drug_883	239430	0.922		6.634	1.05	0.826	0.8243	0.456	0.0783	0.9217	0.0108
ACH-000147	gCSI	ACH-000147	Drug_435	241157	0.8496		6.215	0.0979	0.9919	0.5941	0.8106	0.1638	0.8362	0.1033
ACH-000855	gCSI	ACH-000855	Drug_1105	238590	0.3082	8.797	8.889	0.061	0.9856	0.1505	1.681	0.5268	0.4732	0.4935
ACH-000667	gCSI	ACH-000667	Drug_895	240520	0.7637	5.578	5.733	0.073	0.9915	0.183	1.273	0.2249	0.7751	0.1896
ACH-000048	gCSI	ACH-000048	Drug_1087	242382	0.7914	5.349	5.656	0.1828	0.9727	0.249	0.9764	0.1978	0.8022	0.1539
ACH-000288	gCSI	ACH-000288	Drug_865	240000	0.5105	8.114	8.412	0.0302	0.9963	0.3342	1.607	0.4207	0.5793	0.3753
ACH-000796	gCSI	ACH-000796	Drug_865	240222	0.4521	8.377	8.524	0.0385	0.9914	0.2732	2.345	0.4807	0.5193	0.4449
ACH-000414	gCSI	ACH-000414	Drug_895	240482	0.7466	5.628	5.735	0.0291	0.9989	0.1255	1.174	0.2424	0.7576	0.2058
ACH-000147	gCSI	ACH-000147	Drug_201	243585	0.7202	5.679	5.679	0.0249	0.998	0.0	1.916	0.1808	0.8192	0.1597
ACH-000273	gCSI	ACH-000273	Drug_795	243133	0.4807	7.41	7.457	0.008	0.9997	0.0988	2.027	0.3443	0.6557	0.3205
ACH-000565	gCSI	ACH-000565	Drug_1087	242309	0.5492	6.661	6.83	0.4994	0.9744	0.0563	0.3078	0.5043	0.4957	0.4492
ACH-000861	gCSI	ACH-000861	Drug_865	240140	0.3212	8.552	8.627	0.0439	0.9917	0.1195	1.568	0.6055	0.3945	0.5721
ACH-000886	gCSI	ACH-000886	Drug_1127	241697	0.4532	8.096	8.204	0.0592	0.9781	0.2195	2.333	0.5482	0.4518	0.5149
ACH-000667	gCSI	ACH-000667	Drug_865	240120	0.4684	8.113	8.26	0.0665	0.9791	0.2513	2.055	0.4435	0.5565	0.4089
ACH-000886	gCSI	ACH-000886	Drug_279	241291	0.9662		5.936	0.0	-0.0	0.9324	0.0	0.0338	0.9662	0.0
ACH-000824	gCSI	ACH-000824	Drug_988	237784	0.5039	6.976	6.976	0.0033	0.9999	0.0	3.685	0.2559	0.7441	0.2448
ACH-000288	gCSI	ACH-000288	Drug_895	240400	0.7243	5.792	5.912	0.0658	0.9933	0.1361	1.145	0.2781	0.7219	0.2395
ACH-000974	gCSI	ACH-000974	Drug_1493	239118	0.5112	6.987	6.998	0.0633	0.9828	0.0218	1.669	0.5892	0.4108	0.5635
ACH-000877	gCSI	ACH-000877	Drug_895	240451	0.6241	6.374	6.395	0.0215	0.9978	0.0583	2.541	0.4185	0.5815	0.3997
ACH-000886	gCSI	ACH-000886	Drug_1163	237263	0.9746		6.764	0.5115	0.4472	0.9448	4.0	0.0255	0.9745	0.0
ACH-000364	gCSI	ACH-000364	Drug_1493	239154	0.6531	6.137	6.165	0.0691	0.9893	0.0389	1.256	0.3703	0.6297	0.3366
ACH-000536	gCSI	ACH-000536	Drug_1087	242017	0.7767		7.258	3.417	0.756	0.5747	0.1946	0.2417	0.7583	0.1575
ACH-000674	gCSI	ACH-000674	Drug_895	240653	0.738	5.655	5.779	0.0765	0.9953	0.1204	0.9648	0.2577	0.7423	0.2143
ACH-000329	gCSI	ACH-000329	Drug_1127	241631	0.6326	7.14	7.577	0.0407	0.9946	0.3836	1.448	0.3316	0.6684	0.285
ACH-000996	gCSI	ACH-000996	Drug_435	240936	0.8194	5.082	5.082	0.199	0.9582	0.0	1.858	0.1112	0.8888	0.0902
ACH-000447	gCSI	ACH-000447	Drug_895	240490	0.7799	5.663	5.875	0.0452	0.9926	0.2959	1.832	0.2174	0.7826	0.1874
ACH-000329	gCSI	ACH-000329	Drug_279	241228	0.988		3.876	16700000.0	-0.0	0.9761	0.0	0.012	0.988	0.0
ACH-000374	gCSI	ACH-000374	Drug_501	239711	0.896		7.039	0.4005	0.5858	0.7947	4.0	0.1097	0.8903	0.058
ACH-000248	gCSI	ACH-000248	Drug_201	243224	0.6785	6.01	6.029	0.0312	0.9938	0.0493	2.428	0.2565	0.7435	0.2384
ACH-000384	gCSI	ACH-000384	Drug_201	243581	0.7514	5.432	5.6	0.2769	0.9924	0.1056	0.6155	0.1977	0.8023	0.1398
ACH-000248	gCSI	ACH-000248	Drug_895	240392	0.725	5.869	5.946	0.0147	0.9992	0.1521	2.042	0.2772	0.7228	0.2526
ACH-000864	gCSI	ACH-000864	Drug_865	240035	0.7234		7.775	0.0609	0.9886	0.5603	1.488	0.2046	0.7954	0.1556
ACH-000348	gCSI	ACH-000348	Drug_1105	238685	0.3715	8.098	8.139	0.0472	0.99	0.0888	2.09	0.386	0.614	0.3627
ACH-000755	gCSI	ACH-000755	Drug_1087	242140	0.8764		5.921	0.1213	0.985	0.6151	0.9792	0.1259	0.8741	0.0759
ACH-000749	gCSI	ACH-000749	Drug_201	243279	0.7176	5.824	5.859	0.016	0.9988	0.0889	2.364	0.2056	0.7944	0.1866
ACH-000915	gCSI	ACH-000915	Drug_795	242995	0.4553	7.651	7.695	0.0185	0.9985	0.1154	2.611	0.3929	0.6071	0.3721
ACH-000674	gCSI	ACH-000674	Drug_795	243083	0.5361	6.89	6.899	0.0051	0.9999	0.0399	4.0	0.2263	0.7737	0.2151
ACH-000202	gCSI	ACH-000202	Drug_988	237608	0.5939	6.697	6.723	0.0277	0.9971	0.1051	4.0	0.1696	0.8304	0.1575
ACH-000954	gCSI	ACH-000954	Drug_1214	242554	0.7511		8.284	0.1632	0.9076	0.6514	1.927	0.1171	0.8829	0.0792
ACH-000297	gCSI	ACH-000297	Drug_501	239710	0.9535		7.426	0.321	0.641	0.9186	1.437	0.0517	0.9483	0.0
ACH-000859	gCSI	ACH-000859	Drug_1493	238910	0.6554	6.137	6.159	0.0357	0.9953	0.0424	1.705	0.3667	0.6333	0.3411
ACH-000139	gCSI	ACH-000139	Drug_895	240673	0.7029	5.944	6.0	0.0372	0.995	0.1087	1.91	0.3041	0.6959	0.2793
ACH-000719	gCSI	ACH-000719	Drug_279	241499	0.7972		7.351	0.3376	0.9774	0.6369	1.014	0.0482	0.9518	0.0168
ACH-000414	gCSI	ACH-000414	Drug_1214	242509	0.7446		8.163	0.0305	0.9969	0.6319	1.758	0.1121	0.8879	0.0754
ACH-001239	gCSI	ACH-001239	Drug_1087	242396	0.2351	8.998	9.102	0.1031	0.9798	0.0744	0.6731	0.8728	0.1272	0.8586
ACH-000024	gCSI	ACH-000024	Drug_1163	237442	0.9672		4.609	141.8	0.9998	0.6767	4.0	0.0003	0.9997	0.0
ACH-000915	gCSI	ACH-000915	Drug_1005	238152	0.7881	5.242	5.242	17.43	0.3584	0.0	0.9521	0.0208	0.9792	0.002
ACH-000541	gCSI	ACH-000541	Drug_1493	238983	0.5849	6.512	6.514	0.0043	0.9999	0.0093	3.41	0.4713	0.5287	0.4587
ACH-000409	gCSI	ACH-000409	Drug_1214	242697	0.8327		8.493	0.1088	0.9835	0.7758	0.9742	0.0883	0.9117	0.0349
ACH-000824	gCSI	ACH-000824	Drug_1214	242633	0.7606		8.065	0.2057	0.9677	0.6461	0.964	0.1022	0.8978	0.0551
ACH-000972	gCSI	ACH-000972	Drug_895	240526	0.7749	5.521	5.672	0.0609	0.9929	0.193	1.399	0.2087	0.7913	0.1762
ACH-000111	gCSI	ACH-000111	Drug_1005	238097	0.7095	5.746	5.747	431.6	0.9794	0.0023	4.0	0.0027	0.9973	0.0
ACH-000663	gCSI	ACH-000663	Drug_1105	238661	0.5535	7.376	7.727	0.051	0.997	0.2809	1.02	0.2315	0.7685	0.1863
ACH-000536	gCSI	ACH-000536	Drug_279	241205	0.9833		9.126	7.171	0.1171	0.9782	0.3305	0.0116	0.9884	0.0
ACH-000998	gCSI	ACH-000998	Drug_795	242872	0.6145	6.598	6.68	0.0265	0.9983	0.1369	1.705	0.1576	0.8424	0.1324
ACH-000149	gCSI	ACH-000149	Drug_279	241529	0.951		10.32	0.707	0.195	0.9503	1.509	0.0426	0.9574	0.0
ACH-000796	gCSI	ACH-000796	Drug_1087	242245	0.416	7.55	7.569	0.1266	0.9671	0.0137	0.6321	0.7045	0.2955	0.6717
ACH-000704	gCSI	ACH-000704	Drug_1163	237432	0.9578		6.205	5.115	0.3477	0.8919	0.3519	0.0414	0.9586	0.0
ACH-000202	gCSI	ACH-000202	Drug_1214	242457	0.8873		8.482	0.4121	0.7177	0.8489	1.19	0.0588	0.9412	0.012
ACH-000915	gCSI	ACH-000915	Drug_501	239766	0.8329		6.935	0.1369	0.8915	0.6583	2.294	0.1733	0.8267	0.1248
ACH-000667	gCSI	ACH-000667	Drug_1163	237299	0.7863	4.663	5.816	1.304	0.8983	0.3425	0.4354	0.1951	0.8049	0.1208
ACH-000687	gCSI	ACH-000687	Drug_795	242856	0.4879	7.572	7.652	0.061	0.985	0.1588	2.066	0.3643	0.6357	0.3379
ACH-000383	gCSI	ACH-000383	Drug_435	241066	0.8173	5.094	5.094	0.0781	0.9935	0.0	1.794	0.1148	0.8852	0.0931
ACH-000012	gCSI	ACH-000012	Drug_1163	237301	0.8909		6.283	3.384	0.5366	0.7263	0.3691	0.1072	0.8928	0.0305
ACH-001075	gCSI	ACH-001075	Drug_1005	238082	0.6577	6.054	6.054	1.754	0.9649	0.0	2.31	0.0418	0.9582	0.027
ACH-000855	gCSI	ACH-000855	Drug_865	240200	0.5089	8.119	8.293	0.0251	0.9966	0.3136	2.474	0.4124	0.5876	0.3769
ACH-000456	gCSI	ACH-000456	Drug_1493	238786	0.6261	6.284	6.294	0.0363	0.9943	0.022	2.015	0.4087	0.5913	0.3875
ACH-000910	gCSI	ACH-000910	Drug_1493	239022	0.7418	5.875	5.929	0.0984	0.9699	0.1968	4.0	0.2589	0.7411	0.2423
ACH-000555	gCSI	ACH-000555	Drug_1493	238775	0.5966	6.416	6.416	0.2035	0.9544	0.0	0.8449	0.4525	0.5475	0.4066
ACH-000573	gCSI	ACH-000573	Drug_988	237806	0.4888	7.222	7.244	0.0445	0.9905	0.0543	2.336	0.3083	0.6917	0.2891
ACH-000864	gCSI	ACH-000864	Drug_1214	242462	0.6877		8.246	0.1171	0.9832	0.5582	1.055	0.1462	0.8538	0.098
ACH-000663	gCSI	ACH-000663	Drug_865	240271	0.4223	8.31	8.409	0.0185	0.9977	0.2139	2.44	0.4964	0.5036	0.4659
ACH-000994	gCSI	ACH-000994	Drug_988	237709	0.6047	7.0	7.066	0.0169	0.9988	0.2263	4.0	0.2161	0.7839	0.1997
ACH-000958	gCSI	ACH-000958	Drug_1163	237520	0.8852	4.534	4.534	6.576	0.6879	0.0	0.8489	0.0453	0.9547	0.0155
ACH-000617	gCSI	ACH-000617	Drug_435	241071	0.8589	4.751	4.751	0.3083	0.9945	0.0	0.8884	0.0958	0.9042	0.0587
ACH-000291	gCSI	ACH-000291	Drug_501	239863	0.9418		6.885	0.2237	0.5862	0.8791	4.0	0.0597	0.9403	0.0097
ACH-000663	gCSI	ACH-000663	Drug_1214	242698	0.7007		8.691	0.1582	0.9549	0.616	1.097	0.1702	0.8298	0.1148
ACH-000551	gCSI	ACH-000551	Drug_1005	238157	0.6195	6.283	6.283	0.1987	0.9851	0.0	1.861	0.0902	0.9098	0.0698
ACH-000277	gCSI	ACH-000277	Drug_1214	242540	0.9695		9.15	0.2466	0.809	0.9644	4.0	0.02	0.98	0.0
ACH-000384	gCSI	ACH-000384	Drug_1493	239141	0.6863	6.079	6.119	0.0448	0.9849	0.1118	2.72	0.3306	0.6694	0.3114
ACH-000595	gCSI	ACH-000595	Drug_1087	242236	0.7302	5.82	6.349	0.0982	0.9901	0.3125	0.8063	0.2999	0.7001	0.2424
ACH-000148	gCSI	ACH-000148	Drug_895	240545	0.8701	4.445	4.445	2.032	0.9264	0.0	0.5735	0.1061	0.8939	0.0547
ACH-000643	gCSI	ACH-000643	Drug_1163	237304	0.9491	1.643	1.643	80.3	0.2904	0.0	0.2777	0.0412	0.9588	0.0001
ACH-000885	gCSI	ACH-000885	Drug_201	243591	0.717	5.692	5.692	0.1324	0.9892	0.0	1.083	0.1986	0.8014	0.1626
ACH-000383	gCSI	ACH-000383	Drug_988	237840	0.499	7.075	7.081	0.0304	0.9961	0.0244	4.0	0.2764	0.7236	0.2654
ACH-000783	gCSI	ACH-000783	Drug_1127	241626	0.697	6.7	7.544	0.0788	0.9702	0.4869	1.875	0.2717	0.7283	0.226
ACH-000247	gCSI	ACH-000247	Drug_435	241063	0.9784		0.0	3436.0	0.007	0.936	0.0421	0.0221	0.9779	0.0
ACH-000551	gCSI	ACH-000551	Drug_1163	237350	0.9765		6.494	0.259	0.7325	0.9434	4.0	0.0221	0.9779	0.0
ACH-000755	gCSI	ACH-000755	Drug_883	239316	0.9068		5.409	0.0962	0.9953	0.6042	1.334	0.0509	0.9491	0.0234
ACH-000384	gCSI	ACH-000384	Drug_1105	238739	0.3611	8.308	8.394	0.0435	0.994	0.1273	1.483	0.4282	0.5718	0.3948
ACH-000111	gCSI	ACH-000111	Drug_201	243344	0.7236	5.76	5.826	0.1121	0.982	0.0927	1.345	0.2022	0.7978	0.171
ACH-000017	gCSI	ACH-000017	Drug_1163	237484	1.0		2.643	961.8	0.0	0.8844	1.609	0.0	1.0	0.0
ACH-000042	gCSI	ACH-000042	Drug_1163	237450	0.9118	2.695	3.907	9.866	0.729	0.3183	0.3629	0.0686	0.9314	0.0129
ACH-000861	gCSI	ACH-000861	Drug_1005	238126	0.6876	5.874	5.874	86.77	0.9915	0.0	4.0	0.0078	0.9922	0.002
ACH-000478	gCSI	ACH-000478	Drug_1163	237505	0.9384		0.0	608.2	0.0529	0.7467	0.0717	0.0618	0.9382	0.0
ACH-000783	gCSI	ACH-000783	Drug_1105	238406	0.6874		7.829	0.0302	0.9975	0.5102	4.0	0.1677	0.8323	0.1405
ACH-000859	gCSI	ACH-000859	Drug_895	240517	0.9108	4.697	5.018	0.018	1.0	0.474	4.0	0.0447	0.9553	0.0323
ACH-000719	gCSI	ACH-000719	Drug_435	241097	0.7827	5.628	6.388	0.0739	0.9861	0.4541	1.363	0.2419	0.7581	0.1955
ACH-000805	gCSI	ACH-000805	Drug_988	237611	0.4265	7.443	7.444	0.0034	0.9998	0.0007	4.0	0.3781	0.6219	0.3678
ACH-000270	gCSI	ACH-000270	Drug_1493	238935	0.5842	6.778	7.057	0.2781	0.9011	0.1838	0.7135	0.4957	0.5043	0.441
ACH-000717	gCSI	ACH-000717	Drug_1127	241644	0.6792	6.931	7.274	0.047	0.9896	0.412	2.205	0.2697	0.7303	0.2334
ACH-000380	gCSI	ACH-000380	Drug_1214	242614	0.7731		8.939	0.1046	0.9775	0.7231	1.132	0.1404	0.8596	0.0797
ACH-000414	gCSI	ACH-000414	Drug_1127	241695	0.4993	7.543	7.605	0.0094	0.9995	0.1667	2.818	0.4547	0.5453	0.4308
ACH-000535	gCSI	ACH-000535	Drug_988	237579	0.4081	7.571	7.572	0.017	0.999	0.0057	4.0	0.4096	0.5904	0.3991
ACH-000838	gCSI	ACH-000838	Drug_865	239989	0.3578	8.04	8.072	0.014	0.9993	0.0535	1.53	0.5138	0.4862	0.4843
ACH-000966	gCSI	ACH-000966	Drug_1163	237343	1.0		2.537	8475000.0	-0.125	0.8888	1.517	0.0	1.0	0.0
ACH-000958	gCSI	ACH-000958	Drug_795	243174	0.6896	6.934	7.375	0.0432	0.9911	0.4483	2.234	0.1989	0.8011	0.1661
ACH-000657	gCSI	ACH-000657	Drug_501	239579	0.8394		6.954	0.2927	0.6288	0.6737	4.0	0.1671	0.8329	0.1224
ACH-000927	gCSI	ACH-000927	Drug_1005	237981	0.9902		5.332	0.0	-0.0	0.9804	0.0	0.0098	0.9902	0.0
ACH-000348	gCSI	ACH-000348	Drug_988	237873	0.4	7.6	7.6	0.0293	0.9969	0.0	4.0	0.4194	0.5806	0.4091
ACH-000450	gCSI	ACH-000450	Drug_435	241038	0.7855	5.287	5.287	0.0248	0.9956	0.0	3.712	0.1543	0.8457	0.1432
ACH-000052	gCSI	ACH-000052	Drug_1105	238374	0.3553	8.124	8.145	0.0095	0.9996	0.0668	2.998	0.3969	0.6031	0.3803
ACH-000042	gCSI	ACH-000042	Drug_201	243505	0.7383	5.705	5.739	0.0052	0.9999	0.0971	2.755	0.1752	0.8248	0.1588
ACH-000657	gCSI	ACH-000657	Drug_1127	241588	0.5278	7.64	7.735	0.0121	0.9993	0.2413	3.028	0.4397	0.5603	0.4118
ACH-000759	gCSI	ACH-000759	Drug_1005	238212	0.984		3.252	0.0	-0.0	0.9679	0.0	0.016	0.984	0.0
ACH-000674	gCSI	ACH-000674	Drug_201	243486	0.6577	6.054	6.054	0.013	0.9994	0.0	1.876	0.2768	0.7232	0.2549
ACH-000965	gCSI	ACH-000965	Drug_1214	242719	0.6907		8.883	0.0541	0.9934	0.6187	1.198	0.1878	0.8122	0.1311
ACH-000348	gCSI	ACH-000348	Drug_1005	238281	0.7612	5.42	5.42	8.996	0.6657	0.0	1.067	0.023	0.977	0.0039
ACH-000366	gCSI	ACH-000366	Drug_795	243150	0.5245	7.055	7.071	0.0295	0.9963	0.0711	4.0	0.2608	0.7392	0.2486
ACH-000582	gCSI	ACH-000582	Drug_1127	241646	0.4994	7.55	7.618	0.0234	0.9972	0.1698	2.651	0.4558	0.5442	0.4308
ACH-000875	gCSI	ACH-000875	Drug_988	237671	0.4015	7.737	7.754	0.0142	0.9991	0.0435	2.285	0.4398	0.5602	0.4198
ACH-000855	gCSI	ACH-000855	Drug_1005	238186	0.6952	5.829	5.829	7.703	0.3847	0.0	1.624	0.0297	0.9703	0.0126
ACH-000024	gCSI	ACH-000024	Drug_865	240265	0.7033		8.124	0.0746	0.9856	0.5681	1.21	0.2402	0.7598	0.181
ACH-000643	gCSI	ACH-000643	Drug_435	240932	0.8502		6.412	0.2997	0.9328	0.6286	0.7406	0.1681	0.8319	0.1017
ACH-000204	gCSI	ACH-000204	Drug_1493	239010	0.7151	5.715	5.716	0.0047	0.9999	0.004	3.961	0.2655	0.7345	0.255
ACH-000374	gCSI	ACH-000374	Drug_435	240917	0.8984		5.51	0.0942	0.9754	0.5967	1.714	0.0868	0.9132	0.0562
ACH-000733	gCSI	ACH-000733	Drug_501	239679	0.8754		7.484	0.2977	0.461	0.7853	3.352	0.1397	0.8603	0.0773
ACH-000114	gCSI	ACH-000114	Drug_1005	238321	0.8922	2.123	2.123	47.84	0.6227	0.0	0.2119	0.0631	0.9369	0.0027
ACH-000599	gCSI	ACH-000599	Drug_201	243509	0.6839	5.897	5.897	0.0451	0.99	0.0	2.316	0.2354	0.7646	0.2177
ACH-000114	gCSI	ACH-000114	Drug_201	243566	0.7643	5.408	5.408	0.1469	0.991	0.0	1.253	0.1313	0.8687	0.1012
ACH-000972	gCSI	ACH-000972	Drug_1163	237305	0.8957		6.603	0.0751	0.9727	0.7597	2.807	0.101	0.899	0.0581
ACH-000861	gCSI	ACH-000861	Drug_883	239339	0.958		5.954	0.0653	0.919	0.8711	4.0	0.0322	0.9678	0.0059
ACH-000270	gCSI	ACH-000270	Drug_988	237720	0.4504	7.646	7.682	0.0113	0.9994	0.1045	2.822	0.3949	0.6051	0.3757
ACH-000965	gCSI	ACH-000965	Drug_795	243121	0.4797	7.171	7.177	0.0031	1.0	0.0172	2.865	0.3031	0.6969	0.2882
ACH-000775	gCSI	ACH-000775	Drug_279	241315	0.8966	0.2405	0.2405	114.6	0.6234	0.0	0.1473	0.0532	0.9468	0.0
ACH-000704	gCSI	ACH-000704	Drug_279	241461	0.5325	6.805	6.805	465.5	0.932	0.0	4.0	0.0044	0.9956	0.0003
ACH-000915	gCSI	ACH-000915	Drug_435	240972	0.7922	5.247	5.247	0.0185	0.9972	0.0	4.0	0.1438	0.8562	0.1335
ACH-000505	gCSI	ACH-000505	Drug_1214	242716	0.6383		8.985	0.0709	0.9815	0.5641	1.612	0.2263	0.7737	0.1754
ACH-000824	gCSI	ACH-000824	Drug_279	241412	0.933		7.252	0.0	-0.0	0.8659	0.0	0.067	0.933	0.0
ACH-000304	gCSI	ACH-000304	Drug_883	239568	0.8942	3.081	3.081	8.535	0.9102	0.0	0.2894	0.088	0.912	0.0211
ACH-000820	gCSI	ACH-000820	Drug_1163	237519	0.985		4.994	0.0	-0.0	0.9701	0.0	0.015	0.985	0.0
ACH-000663	gCSI	ACH-000663	Drug_279	241477	0.9255		7.581	0.1518	0.8489	0.8752	4.0	0.019	0.981	0.0022
ACH-000994	gCSI	ACH-000994	Drug_1105	238521	0.7559		8.67	0.0881	0.9741	0.6864	4.0	0.1765	0.8235	0.1274
ACH-000148	gCSI	ACH-000148	Drug_501	239745	0.8968		7.254	0.2915	0.6945	0.8097	3.271	0.1124	0.8876	0.0542
ACH-000297	gCSI	ACH-000297	Drug_1005	238095	0.8582	4.468	4.468	7.97	0.9164	0.0	0.5142	0.0331	0.9669	0.0018
ACH-000411	gCSI	ACH-000411	Drug_1493	238766	0.774	5.503	5.739	0.2009	0.9522	0.2227	1.083	0.2177	0.7823	0.1768
ACH-000595	gCSI	ACH-000595	Drug_895	240612	0.8324	4.845	4.845	1.157	0.9422	0.0	0.6604	0.139	0.861	0.0887
ACH-000717	gCSI	ACH-000717	Drug_1493	238827	0.6987	6.121	6.258	0.0814	0.9753	0.1995	1.62	0.3272	0.6728	0.2946
ACH-000409	gCSI	ACH-000409	Drug_883	239466	0.9586	0.657	0.657	42.18	0.8105	0.0	0.2424	0.0349	0.9651	0.0
ACH-000696	gCSI	ACH-000696	Drug_1214	242696	0.6908		8.471	0.0471	0.9942	0.5849	1.436	0.1599	0.8401	0.1148
ACH-000877	gCSI	ACH-000877	Drug_865	240051	0.2922	8.423	8.44	0.0164	0.9983	0.0435	2.284	0.6117	0.3883	0.5909
ACH-000733	gCSI	ACH-000733	Drug_1163	237258	0.9498		7.615	0.3346	0.6886	0.9166	4.0	0.0571	0.9429	0.0
ACH-000541	gCSI	ACH-000541	Drug_795	243019	0.4705	7.177	7.177	0.0437	0.9933	0.0	4.0	0.3085	0.6915	0.2982
ACH-000205	gCSI	ACH-000205	Drug_1087	242304	0.6142	6.5	7.383	0.1192	0.9876	0.31	0.4756	0.4519	0.5481	0.391
ACH-000677	gCSI	ACH-000677	Drug_435	241146	0.9366	3.986	3.986	6.681	0.7754	0.0	0.7773	0.036	0.964	0.0079
ACH-000017	gCSI	ACH-000017	Drug_865	240307	0.6921		8.16	0.072	0.9844	0.5558	1.405	0.2513	0.7487	0.1952
ACH-000599	gCSI	ACH-000599	Drug_1105	238667	0.4368	8.347	8.624	0.0978	0.9772	0.2679	1.204	0.4028	0.5972	0.3564
ACH-000755	gCSI	ACH-000755	Drug_1005	238103	0.8166	5.101	5.101	0.03	0.9995	0.0	4.0	0.1059	0.8941	0.0957
ACH-000311	gCSI	ACH-000311	Drug_988	237665	0.6306	6.763	6.875	0.024	0.9973	0.2292	2.374	0.1771	0.8229	0.1555
ACH-000297	gCSI	ACH-000297	Drug_1493	238903	0.7026	5.861	5.882	0.0088	0.9997	0.0518	2.275	0.2941	0.7059	0.2746
ACH-000776	gCSI	ACH-000776	Drug_865	240264	0.5547	7.839	7.963	0.0383	0.9894	0.3258	3.696	0.3469	0.6531	0.3186
ACH-000205	gCSI	ACH-000205	Drug_279	241487	0.8521	1.712	1.712	133.8	0.2555	0.0	0.1545	0.0761	0.9239	0.004
ACH-000595	gCSI	ACH-000595	Drug_1105	238603	0.4263	7.848	7.923	0.0426	0.9939	0.1225	1.641	0.3224	0.6776	0.2934
ACH-000796	gCSI	ACH-000796	Drug_1005	238208	0.9489		7.196	6.63	0.1935	0.9033	0.3979	0.0359	0.9641	0.0
ACH-000880	gCSI	ACH-000880	Drug_865	239987	0.5739	8.224	8.606	0.0467	0.9873	0.445	2.51	0.3791	0.6209	0.3321
ACH-000966	gCSI	ACH-000966	Drug_1105	238554	0.4204	8.245	8.486	0.0301	0.9982	0.2231	1.064	0.3996	0.6004	0.3524
ACH-000972	gCSI	ACH-000972	Drug_501	239726	0.9034		7.114	0.5258	0.2953	0.8138	2.183	0.1031	0.8969	0.0456
ACH-000260	gCSI	ACH-000260	Drug_1105	238709	0.4139	8.111	8.296	0.0391	0.9973	0.1802	1.052	0.3816	0.6184	0.3365
ACH-000677	gCSI	ACH-000677	Drug_1127	241957	0.5345	8.049	8.228	0.0332	0.993	0.3393	2.759	0.4682	0.5318	0.4287
