DepMap_ID	source	improve_sample_id	improve_chem_id	study	auc	ic50	ec50	ec50se	r2fit	einf	hs	aac1	auc1	dss1
ACH-000465	gCSI	ACH-000465	Drug_883	239508	0.9271	2.536	2.536	25.23	0.6717	0.0	0.3013	0.058	0.942	0.0051
ACH-000355	gCSI	ACH-000355	Drug_883	239307	0.7686	5.243	6.208	0.6491	0.8791	0.378	0.6348	0.2121	0.7879	0.1485
ACH-000948	gCSI	ACH-000948	Drug_1005	237953	0.9771		9.62	0.4414	0.3678	0.9755	4.0	0.0231	0.9769	0.0
ACH-000350	gCSI	ACH-000350	Drug_1214	242459	0.9332	-4.718	0.0	354.6	0.1536	0.3876	0.1374	0.0362	0.9638	0.0
ACH-000351	gCSI	ACH-000351	Drug_201	243473	0.7244	5.638	5.638	0.2192	0.9851	0.0	0.906	0.1965	0.8035	0.1546
ACH-000371	gCSI	ACH-000371	Drug_1163	237468	0.9984		3.887	0.0	-0.0	0.9968	0.0	0.0016	0.9984	0.0
ACH-000810	gCSI	ACH-000810	Drug_1493	239110	0.5651	6.609	6.609	0.02	0.9989	0.0	1.278	0.5007	0.4993	0.4689
ACH-000832	gCSI	ACH-000832	Drug_1163	237192	0.815	3.63	5.933	1.325	0.868	0.4553	0.4553	0.1702	0.8298	0.097
ACH-000900	gCSI	ACH-000900	Drug_883	239290	0.9923		7.709	0.736	0.3553	0.9875	4.0	0.0089	0.9911	0.0
ACH-000320	gCSI	ACH-000320	Drug_988	237861	0.5308	6.816	6.816	0.0921	0.9752	0.0	4.0	0.2137	0.7863	0.2035
ACH-000440	gCSI	ACH-000440	Drug_1214	242433	0.5143	8.317	8.638	0.0388	0.9944	0.3716	1.838	0.2693	0.7307	0.2327
ACH-000457	gCSI	ACH-000457	Drug_1163	237194	0.8797	3.305	3.305	13.73	0.7375	0.0	0.2873	0.1015	0.8985	0.0304
ACH-000745	gCSI	ACH-000745	Drug_279	241451	0.5442	6.736	6.736	454.6	0.981	0.0006	4.0	0.0024	0.9976	0.0
ACH-000392	gCSI	ACH-000392	Drug_279	241222	0.7182	5.444	5.444	11.75	0.7496	0.0	0.3929	0.0611	0.9389	0.0111
ACH-000392	gCSI	ACH-000392	Drug_795	242844	0.7448	6.007	6.987	0.0229	0.9985	0.4874	1.631	0.1335	0.8665	0.1
ACH-000900	gCSI	ACH-000900	Drug_865	240092	0.3022	8.451	8.482	0.0189	0.9982	0.0659	1.967	0.6076	0.3924	0.5825
ACH-000853	gCSI	ACH-000853	Drug_1127	241719	0.3963	7.817	7.842	0.036	0.9927	0.057	2.186	0.5729	0.4271	0.5506
ACH-000476	gCSI	ACH-000476	Drug_883	239366	0.81		6.894	0.5861	0.8951	0.607	0.4878	0.1954	0.8046	0.1153
ACH-000310	gCSI	ACH-000310	Drug_895	240565	0.4774	7.136	7.136	0.0424	0.9956	0.0	0.9704	0.6338	0.3662	0.5968
ACH-000616	gCSI	ACH-000616	Drug_1105	238538	0.4798	7.894	8.299	0.0764	0.9932	0.2707	0.8361	0.3409	0.6591	0.2851
ACH-000310	gCSI	ACH-000310	Drug_795	242994	0.5157	7.118	7.136	0.0269	0.9972	0.0732	4.0	0.2758	0.7242	0.2634
ACH-000493	gCSI	ACH-000493	Drug_865	240329	0.6292	6.779	7.937	0.214	0.9553	0.4327	0.7521	0.2878	0.7122	0.2225
ACH-000800	gCSI	ACH-000800	Drug_1005	238085	0.6691	5.986	5.986	53.47	0.972	0.0	4.0	0.018	0.982	0.01
ACH-000099	gCSI	ACH-000099	Drug_279	241512	0.9263		5.05	549.2	0.0	0.5792	2.314	0.0	1.0	0.0
ACH-000465	gCSI	ACH-000465	Drug_795	243141	0.6932	6.851	7.015	0.0162	0.9983	0.3895	4.0	0.1624	0.8376	0.1423
ACH-000987	gCSI	ACH-000987	Drug_1087	242258	0.4901	7.38	7.804	0.0581	0.9953	0.1801	0.4566	0.5957	0.4043	0.5507
ACH-000971	gCSI	ACH-000971	Drug_435	240930	0.8476		6.436	0.2254	0.9026	0.6246	1.202	0.171	0.829	0.1167
ACH-000334	gCSI	ACH-000334	Drug_279	241252	0.9263		5.05	549.2	0.0	0.5792	2.314	0.0	1.0	0.0
ACH-000756	gCSI	ACH-000756	Drug_883	239264	0.8188	4.339	4.339	10.14	0.6083	0.0	0.3249	0.1547	0.8453	0.078
ACH-000400	gCSI	ACH-000400	Drug_895	240707	0.6382	6.42	6.484	0.0155	0.999	0.1261	1.951	0.4089	0.5911	0.3821
ACH-000651	gCSI	ACH-000651	Drug_201	243579	0.6849	5.891	5.891	0.031	0.996	0.0	2.06	0.2342	0.7658	0.2143
ACH-000787	gCSI	ACH-000787	Drug_1493	239012	0.5999	6.49	6.52	0.0566	0.9908	0.0472	1.448	0.4547	0.5453	0.4243
ACH-000484	gCSI	ACH-000484	Drug_435	241174	0.8134	5.072	5.072	0.3443	0.9807	0.0	0.9148	0.1444	0.8556	0.1048
ACH-000476	gCSI	ACH-000476	Drug_1493	238961	0.7173	5.912	5.985	0.034	0.9953	0.1455	2.05	0.2881	0.7119	0.2636
ACH-000227	gCSI	ACH-000227	Drug_865	240196	0.5362	8.16	8.333	0.0218	0.9967	0.3578	3.158	0.3927	0.6073	0.3572
ACH-000113	gCSI	ACH-000113	Drug_883	239452	0.9848		5.708	0.0612	0.9856	0.9465	4.0	0.0099	0.9901	0.0
ACH-000522	gCSI	ACH-000522	Drug_201	243600	0.7699	5.449	5.555	0.1258	0.9927	0.1165	1.085	0.1491	0.8509	0.1132
ACH-000401	gCSI	ACH-000401	Drug_279	241244	0.884	-11.91	0.0	272.3	0.2585	0.4499	0.0838	0.0846	0.9154	0.0015
ACH-000627	gCSI	ACH-000627	Drug_865	240210	0.6391	7.072	7.304	0.053	0.9872	0.3446	2.187	0.224	0.776	0.1947
ACH-000616	gCSI	ACH-000616	Drug_1087	242171	0.6463	6.105	6.401	0.2774	0.9827	0.1345	0.4598	0.397	0.603	0.3305
ACH-000009	gCSI	ACH-000009	Drug_795	242831	0.579	7.14	7.46	0.1373	0.9715	0.2696	1.054	0.2814	0.7186	0.2354
ACH-000341	gCSI	ACH-000341	Drug_1163	237499	0.9287		5.891	0.4786	0.9107	0.7753	0.8489	0.0572	0.9428	0.0147
ACH-000750	gCSI	ACH-000750	Drug_1214	242643	0.6739		9.013	0.1166	0.9383	0.6095	1.963	0.2055	0.7945	0.1556
ACH-000846	gCSI	ACH-000846	Drug_883	239258	0.7452	6.138	6.81	0.0469	0.9931	0.4558	1.568	0.2581	0.7419	0.2132
ACH-000615	gCSI	ACH-000615	Drug_435	241119	0.8302	5.019	5.019	0.5694	0.9882	0.0	3.973	0.0853	0.9147	0.0751
ACH-000825	gCSI	ACH-000825	Drug_795	242970	0.5171	7.345	7.479	0.0676	0.9892	0.1671	1.318	0.3236	0.6764	0.2873
ACH-000693	gCSI	ACH-000693	Drug_1163	237379	0.9724		6.572	0.3106	0.6793	0.9357	4.0	0.0265	0.9735	0.0
ACH-000271	gCSI	ACH-000271	Drug_1087	242360	0.7869		8.504	0.5082	0.4677	0.7121	0.6619	0.2533	0.7467	0.1704
ACH-000659	gCSI	ACH-000659	Drug_1005	238288	0.6918	5.849	5.849	22.0	0.9997	0.0	4.0	0.0064	0.9936	0.0012
ACH-000745	gCSI	ACH-000745	Drug_795	243074	0.4415	7.479	7.498	0.0114	0.9994	0.0421	2.005	0.3763	0.6237	0.3542
ACH-000784	gCSI	ACH-000784	Drug_1163	237386	1.0		2.643	961.8	0.0	0.8844	1.609	0.0	1.0	0.0
ACH-000096	gCSI	ACH-000096	Drug_988	237642	0.4653	7.208	7.208	0.0168	0.999	0.0	4.0	0.3167	0.6833	0.3064
ACH-000433	gCSI	ACH-000433	Drug_883	239203	0.7963		6.761	0.4759	0.9124	0.5589	0.5561	0.2063	0.7937	0.1312
ACH-000684	gCSI	ACH-000684	Drug_279	241391	0.941		12.0	0.0	-0.0	0.8821	0.0	0.059	0.941	0.0
ACH-000627	gCSI	ACH-000627	Drug_501	239810	0.8879		7.151	0.2558	0.7757	0.7865	2.064	0.1203	0.8797	0.062
ACH-000945	gCSI	ACH-000945	Drug_435	240911	0.949	3.671	3.671	3.114	0.9735	0.0	0.6695	0.0316	0.9684	0.0038
ACH-000627	gCSI	ACH-000627	Drug_1493	239003	0.6162	6.36	6.375	0.0098	0.9997	0.0305	1.78	0.4259	0.5741	0.4016
ACH-000066	gCSI	ACH-000066	Drug_201	243351	0.7635	5.387	5.387	0.1425	0.9971	0.0	0.8527	0.1525	0.8475	0.1101
ACH-000693	gCSI	ACH-000693	Drug_1087	242224	0.9297		5.148	1.123	0.941	0.6871	0.5031	0.0684	0.9316	0.0152
ACH-000665	gCSI	ACH-000665	Drug_865	240318	0.5617	8.017	8.387	0.0546	0.9863	0.4005	1.893	0.375	0.625	0.3292
ACH-000359	gCSI	ACH-000359	Drug_1493	239030	0.7085	6.25	6.42	0.0717	0.979	0.2772	2.06	0.326	0.674	0.2943
ACH-000096	gCSI	ACH-000096	Drug_201	243296	0.6735	5.956	5.956	0.0516	0.9975	0.0	1.067	0.2601	0.7399	0.2228
ACH-000065	gCSI	ACH-000065	Drug_883	239453	0.9593		4.927	1.571	0.9648	0.8161	0.3834	0.0344	0.9656	0.0
ACH-000056	gCSI	ACH-000056	Drug_795	242877	0.4248	7.674	7.708	0.0311	0.9963	0.0694	1.886	0.4167	0.5833	0.392
ACH-000433	gCSI	ACH-000433	Drug_201	243239	0.6833	5.892	5.892	0.2365	0.9681	0.0	0.9267	0.2506	0.7494	0.2084
ACH-000596	gCSI	ACH-000596	Drug_1087	242234	0.5526	6.635	6.635	0.2011	0.9931	0.0	0.3821	0.5051	0.4949	0.4501
ACH-000784	gCSI	ACH-000784	Drug_1005	238194	0.8596		6.063	31.39	0.9508	0.5915	4.0	0.0119	0.9881	0.0042
ACH-000800	gCSI	ACH-000800	Drug_435	240906	0.8064	5.192	5.199	0.0138	0.996	0.0317	4.0	0.1273	0.8727	0.1167
ACH-000638	gCSI	ACH-000638	Drug_1127	241712	0.6032	7.757	8.284	0.0194	0.998	0.4442	1.806	0.4017	0.5983	0.348
ACH-000656	gCSI	ACH-000656	Drug_865	240337	0.2507	8.531	8.534	0.0052	0.9998	0.0085	2.823	0.6586	0.3414	0.6434
ACH-000074	gCSI	ACH-000074	Drug_1493	238990	0.7376	5.901	6.033	0.0363	0.9947	0.2255	1.984	0.2708	0.7292	0.243
ACH-000253	gCSI	ACH-000253	Drug_865	240028	0.5618	7.248	7.467	0.0836	0.9834	0.2416	1.31	0.2924	0.7076	0.2536
ACH-000900	gCSI	ACH-000900	Drug_279	241299	0.9553		8.791	0.0	-0.0	0.9105	0.0	0.0447	0.9553	0.0
ACH-000422	gCSI	ACH-000422	Drug_895	240731	0.8146	5.093	5.471	0.2925	0.972	0.2583	0.8371	0.1703	0.8297	0.1227
ACH-000722	gCSI	ACH-000722	Drug_279	241539	0.9887		5.614	18770000.0	-0.0	0.9774	0.0	0.0113	0.9887	0.0
ACH-000980	gCSI	ACH-000980	Drug_1493	238863	0.5807	6.832	6.909	0.057	0.9866	0.1353	1.776	0.5008	0.4992	0.4701
ACH-000562	gCSI	ACH-000562	Drug_1105	238511	0.559	7.989	8.395	0.0445	0.9928	0.3979	1.698	0.2956	0.7044	0.2537
ACH-000046	gCSI	ACH-000046	Drug_865	239986	0.5187	8.234	8.943	0.0633	0.985	0.4124	1.066	0.4464	0.5536	0.3862
ACH-000351	gCSI	ACH-000351	Drug_501	239838	0.7843		7.16	0.2152	0.8166	0.5904	2.639	0.2318	0.7682	0.1838
ACH-000948	gCSI	ACH-000948	Drug_201	243204	0.7205	5.677	5.678	0.0394	0.9934	0.0005	2.1	0.1795	0.8205	0.1601
ACH-000652	gCSI	ACH-000652	Drug_883	239537	0.8263		6.655	0.1445	0.9688	0.6077	1.01	0.1708	0.8292	0.114
ACH-000483	gCSI	ACH-000483	Drug_201	243559	0.7502	5.449	5.449	0.8405	0.9158	0.0	0.7313	0.1771	0.8229	0.1281
ACH-000548	gCSI	ACH-000548	Drug_1005	237978	0.8497	4.774	4.774	18.06	0.6239	0.0	0.7697	0.0159	0.9841	0.0
ACH-000525	gCSI	ACH-000525	Drug_1005	238074	0.7727	6.021	6.168	0.8184	0.9996	0.3711	4.0	0.0312	0.9688	0.021
ACH-000638	gCSI	ACH-000638	Drug_1105	238489	0.5626	7.876	8.453	0.0572	0.9913	0.4101	1.292	0.2984	0.7016	0.2493
ACH-000113	gCSI	ACH-000113	Drug_1005	238242	0.8968		6.354	1.695	0.6868	0.7369	4.0	0.0247	0.9753	0.0116
ACH-000614	gCSI	ACH-000614	Drug_435	241103	0.8942	4.901	5.174	0.0505	0.9452	0.4596	4.0	0.0675	0.9325	0.053
ACH-000664	gCSI	ACH-000664	Drug_1493	239127	0.4732	7.161	7.161	0.0164	0.998	0.0	2.757	0.6451	0.3549	0.6302
ACH-000341	gCSI	ACH-000341	Drug_1127	241936	0.6913	6.71	6.953	0.0265	0.9956	0.3728	2.449	0.2351	0.7649	0.2053
ACH-000009	gCSI	ACH-000009	Drug_895	240402	0.9097	3.917	3.917	6.639	0.7709	0.0	0.5164	0.0724	0.9276	0.0246
ACH-000825	gCSI	ACH-000825	Drug_988	237719	0.4622	7.256	7.259	0.0495	0.989	0.0099	3.291	0.3268	0.6732	0.3139
ACH-000253	gCSI	ACH-000253	Drug_501	239628	0.9454		7.144	0.4865	0.5334	0.8959	4.0	0.0585	0.9415	0.002
ACH-000654	gCSI	ACH-000654	Drug_895	240684	0.6881	6.035	6.07	0.0238	0.9968	0.0959	2.618	0.3248	0.6752	0.3058
ACH-000627	gCSI	ACH-000627	Drug_883	239408	0.9311	2.21	2.21	25.31	0.7232	0.0	0.2805	0.0563	0.9437	0.0035
ACH-000440	gCSI	ACH-000440	Drug_895	240406	0.769	5.622	5.832	0.0756	0.9875	0.2436	1.382	0.2262	0.7738	0.1913
ACH-000681	gCSI	ACH-000681	Drug_201	243215	0.7094	5.759	5.763	0.0134	0.9993	0.0111	2.255	0.1987	0.8013	0.1804
ACH-000138	gCSI	ACH-000138	Drug_501	239622	0.857		7.388	0.3661	0.6787	0.7468	1.219	0.158	0.842	0.0889
ACH-000067	gCSI	ACH-000067	Drug_865	240146	0.5379	7.838	7.948	0.0069	0.9996	0.2977	3.581	0.3586	0.6414	0.3316
ACH-000420	gCSI	ACH-000420	Drug_883	239527	0.9213		7.439	0.3553	0.5206	0.8627	3.999	0.0877	0.9123	0.0239
ACH-000465	gCSI	ACH-000465	Drug_201	243544	0.7345	5.592	5.592	0.1046	0.974	0.0	1.72	0.1613	0.8387	0.138
ACH-000656	gCSI	ACH-000656	Drug_883	239536	0.7746	5.099	6.521	0.2705	0.9393	0.4645	0.8078	0.2167	0.7833	0.1573
ACH-000378	gCSI	ACH-000378	Drug_1214	242531	0.5836		9.177	0.1059	0.9782	0.5111	0.9659	0.2774	0.7226	0.2142
ACH-000971	gCSI	ACH-000971	Drug_883	239322	0.8421		7.166	0.2658	0.77	0.7007	4.0	0.1699	0.8301	0.1196
ACH-000948	gCSI	ACH-000948	Drug_1087	241990	0.7816	4.986	5.392	0.7276	0.9674	0.1731	0.4548	0.2242	0.7758	0.1527
ACH-000066	gCSI	ACH-000066	Drug_895	240519	0.8758	4.588	5.156	0.1246	0.9956	0.3697	1.029	0.0958	0.9042	0.0593
ACH-000787	gCSI	ACH-000787	Drug_279	241425	0.9543		4.691	1211000.0	-0.257	0.6109	1.805	0.0	1.0	0.0
ACH-000652	gCSI	ACH-000652	Drug_501	239937	0.8722		7.088	0.2965	0.7012	0.7517	3.654	0.1359	0.8641	0.0844
ACH-000074	gCSI	ACH-000074	Drug_883	239395	0.968		6.502	0.1536	0.953	0.9232	1.194	0.0303	0.9697	0.0
ACH-000817	gCSI	ACH-000817	Drug_1214	242723	0.6434		8.884	0.0595	0.9847	0.5617	1.849	0.216	0.784	0.1692
ACH-000320	gCSI	ACH-000320	Drug_795	243112	0.4093	7.703	7.737	0.0829	0.9822	0.0515	1.403	0.432	0.568	0.4007
ACH-000056	gCSI	ACH-000056	Drug_883	239245	0.992		7.669	0.994	0.2189	0.9869	4.0	0.0092	0.9908	0.0
ACH-000810	gCSI	ACH-000810	Drug_201	243549	0.7359	5.797	5.872	0.0073	0.9998	0.1533	2.118	0.1941	0.8059	0.1719
ACH-000548	gCSI	ACH-000548	Drug_1493	238789	0.667	6.137	6.19	0.045	0.9933	0.0877	1.585	0.3568	0.6432	0.3278
ACH-000679	gCSI	ACH-000679	Drug_1163	237437	0.9879		0.0	2822.0	0.007	0.9633	0.0442	0.0122	0.9878	0.0
ACH-000094	gCSI	ACH-000094	Drug_435	240950	0.8861	1.131	5.305	0.1492	0.9963	0.4996	0.7384	0.1027	0.8973	0.0539
ACH-000693	gCSI	ACH-000693	Drug_501	239801	0.8613		7.395	0.3637	0.5739	0.7549	1.784	0.1538	0.8462	0.0894
ACH-000792	gCSI	ACH-000792	Drug_1105	238385	0.5082	8.122	8.404	0.0425	0.9935	0.3299	1.656	0.3305	0.6695	0.2909
ACH-000853	gCSI	ACH-000853	Drug_1493	238899	0.5022	6.987	6.987	0.0992	0.9803	0.0	0.9329	0.596	0.404	0.5565
ACH-000480	gCSI	ACH-000480	Drug_279	241364	0.9425	-0.0369	0.0	356.9	0.2287	0.0079	0.1876	0.0229	0.9771	0.0
ACH-000585	gCSI	ACH-000585	Drug_435	240862	0.779	5.261	5.261	0.4423	0.9706	0.0	0.7375	0.1969	0.8031	0.1474
ACH-000572	gCSI	ACH-000572	Drug_883	239261	0.9054	1.682	1.682	22.13	0.833	0.0	0.2056	0.086	0.914	0.0128
ACH-000457	gCSI	ACH-000457	Drug_895	240414	0.7299	5.92	6.087	0.0168	0.9992	0.2236	1.547	0.2828	0.7172	0.2494
ACH-000882	gCSI	ACH-000882	Drug_1105	238551	0.3816	8.804	8.94	0.0601	0.9804	0.2487	2.201	0.476	0.524	0.4416
ACH-000550	gCSI	ACH-000550	Drug_201	243395	0.7092	5.916	6.003	0.0651	0.9897	0.129	1.498	0.2309	0.7691	0.2012
ACH-000392	gCSI	ACH-000392	Drug_895	240415	0.7366	5.803	6.02	0.0826	0.9888	0.2184	1.147	0.2729	0.7271	0.2319
ACH-000062	gCSI	ACH-000062	Drug_865	240288	0.3717	8.192	8.222	0.0165	0.9988	0.1071	3.453	0.5201	0.4799	0.5017
ACH-000616	gCSI	ACH-000616	Drug_1214	242575	0.812		8.746	0.1674	0.8869	0.7623	1.848	0.1086	0.8914	0.0588
ACH-000242	gCSI	ACH-000242	Drug_279	241504	0.9347		10.82	0.0	-0.0	0.8693	0.0	0.0653	0.9347	0.0
ACH-000823	gCSI	ACH-000823	Drug_501	239799	0.8592		7.87	0.4275	0.5987	0.7814	0.9632	0.1615	0.8385	0.0794
ACH-000253	gCSI	ACH-000253	Drug_201	243260	0.6718	5.969	5.969	0.0298	0.9907	0.0	2.984	0.254	0.746	0.2402
ACH-000614	gCSI	ACH-000614	Drug_1493	239092	0.6039	6.377	6.377	0.0791	0.9746	0.0	1.879	0.4397	0.5603	0.4178
ACH-000118	gCSI	ACH-000118	Drug_1214	242586	0.8664		7.837	0.1871	0.8956	0.7912	4.0	0.0457	0.9543	0.0219
ACH-000611	gCSI	ACH-000611	Drug_501	239935	0.4718	7.531	7.588	0.1083	0.9413	0.1169	2.012	0.5989	0.4011	0.5706
ACH-000948	gCSI	ACH-000948	Drug_501	239572	0.8134		6.879	0.1351	0.8655	0.6111	4.0	0.1915	0.8085	0.1511
ACH-000684	gCSI	ACH-000684	Drug_865	240185	0.3397	8.396	8.442	0.0341	0.9923	0.108	2.345	0.5708	0.4292	0.5462
ACH-000656	gCSI	ACH-000656	Drug_1005	238326	0.665	6.01	6.01	77.26	0.903	0.0	4.0	0.0211	0.9789	0.0128
ACH-000271	gCSI	ACH-000271	Drug_201	243568	0.6716	5.971	5.971	0.0146	0.9965	0.0001	4.0	0.2544	0.7456	0.2441
ACH-000799	gCSI	ACH-000799	Drug_1087	242170	0.5782	6.834	8.373	0.1696	0.9293	0.4009	0.4568	0.4872	0.5128	0.4302
ACH-000334	gCSI	ACH-000334	Drug_435	240848	0.9434	4.267	4.267	14.59	0.8484	0.0	1.75	0.0105	0.9895	0.0008
ACH-000341	gCSI	ACH-000341	Drug_795	243151	0.5168	6.916	6.919	0.0424	0.9884	0.0067	2.512	0.2394	0.7606	0.2229
ACH-000350	gCSI	ACH-000350	Drug_1005	238014	0.8127	5.095	5.095	16.6	0.7326	0.0	1.039	0.0119	0.9881	0.0
ACH-000654	gCSI	ACH-000654	Drug_1493	239078	0.4959	7.087	7.101	0.084	0.9716	0.0249	1.553	0.6135	0.3865	0.586
ACH-000615	gCSI	ACH-000615	Drug_1087	242338	0.3676	8.463	8.697	0.0544	0.9833	0.1858	0.8635	0.7575	0.2425	0.7305
ACH-000307	gCSI	ACH-000307	Drug_1087	242302	0.4874	7.351	7.696	0.0754	0.9929	0.1546	0.4643	0.6001	0.3999	0.5557
ACH-000320	gCSI	ACH-000320	Drug_435	241087	0.9849		5.462	0.331	0.7019	0.9382	4.0	0.0124	0.9876	0.0
ACH-000351	gCSI	ACH-000351	Drug_435	241045	0.807	4.958	4.958	0.9878	0.9587	0.0	0.556	0.1765	0.8235	0.117
ACH-000009	gCSI	ACH-000009	Drug_1493	238795	0.862		5.779	0.0909	0.9862	0.5351	1.26	0.1334	0.8666	0.0925
ACH-000832	gCSI	ACH-000832	Drug_1127	241622	0.3326	8.081	8.086	0.0235	0.997	0.0199	3.443	0.6581	0.3419	0.6448
ACH-000925	gCSI	ACH-000925	Drug_201	243282	0.7321	5.663	5.678	0.0054	0.9999	0.0419	2.509	0.1711	0.8289	0.1542
ACH-000971	gCSI	ACH-000971	Drug_1127	241737	0.6804	6.637	6.897	0.0959	0.9596	0.3381	1.877	0.2385	0.7615	0.2061
ACH-000334	gCSI	ACH-000334	Drug_501	239645	0.9806	1.764	1.764	94.63	0.5167	0.0	0.4151	0.0118	0.9882	0.0
ACH-000400	gCSI	ACH-000400	Drug_865	240308	0.3717	8.325	8.386	0.0134	0.9988	0.1406	2.361	0.5375	0.4625	0.5112
ACH-000075	gCSI	ACH-000075	Drug_1214	242790	0.8405	2.12	2.12	68.33	0.6052	0.0	0.1599	0.0808	0.9192	0.0063
ACH-000781	gCSI	ACH-000781	Drug_988	237663	0.4913	7.219	7.245	0.0095	0.9996	0.0594	2.145	0.307	0.693	0.2861
ACH-000525	gCSI	ACH-000525	Drug_1105	238479	0.3989	8.475	8.619	0.0448	0.9923	0.219	1.74	0.4292	0.5708	0.3941
ACH-000903	gCSI	ACH-000903	Drug_1105	238451	0.5106	7.878	8.146	0.0962	0.9707	0.2918	1.417	0.3017	0.6983	0.2622
ACH-000392	gCSI	ACH-000392	Drug_988	237593	0.5248	7.067	7.087	0.011	0.9994	0.0763	3.647	0.2631	0.7369	0.2497
ACH-000615	gCSI	ACH-000615	Drug_988	237893	0.4019	7.612	7.614	0.0052	0.9999	0.0069	4.0	0.4201	0.5799	0.4095
ACH-000580	gCSI	ACH-000580	Drug_279	241210	0.9807		0.0	21940.0	0.0011	0.9523	0.024	0.0181	0.9819	0.0
ACH-000616	gCSI	ACH-000616	Drug_279	241355	0.7366	4.982	4.982	15.01	0.752	0.0	0.281	0.0878	0.9122	0.0203
ACH-000355	gCSI	ACH-000355	Drug_201	243341	0.6377	6.174	6.174	0.0505	0.9899	0.0	4.0	0.3077	0.6923	0.2974
ACH-000625	gCSI	ACH-000625	Drug_1127	241748	0.6971	6.678	7.249	0.0802	0.9782	0.4407	1.621	0.253	0.747	0.2104
ACH-000307	gCSI	ACH-000307	Drug_501	239876	0.8672		6.881	0.1466	0.8337	0.7234	4.0	0.1364	0.8636	0.091
ACH-000481	gCSI	ACH-000481	Drug_1163	237267	0.9797		2.337	0.0	-0.0	0.9594	0.0	0.0203	0.9797	0.0
ACH-000665	gCSI	ACH-000665	Drug_279	241524	0.9892		5.119	0.0	-0.0	0.9784	0.0	0.0108	0.9892	0.0
ACH-000652	gCSI	ACH-000652	Drug_1105	238730	0.642	7.0	7.356	0.0322	0.9977	0.36	1.548	0.1422	0.8578	0.1111
ACH-000971	gCSI	ACH-000971	Drug_1163	237302	0.9688		8.242	2.373	0.0247	0.9555	0.6585	0.0352	0.9648	0.0
ACH-000572	gCSI	ACH-000572	Drug_279	241270	0.9099		0.0	375.9	0.1462	0.507	0.0958	0.0617	0.9383	0.0
ACH-000096	gCSI	ACH-000096	Drug_1005	238048	0.7083	5.75	5.75	3.149	0.9695	0.0	1.741	0.0205	0.9795	0.0064
ACH-000652	gCSI	ACH-000652	Drug_988	237918	0.5453	6.862	6.883	0.0138	0.9991	0.0536	2.409	0.2193	0.7807	0.2012
ACH-000925	gCSI	ACH-000925	Drug_895	240450	0.6826	6.395	6.59	0.0346	0.9957	0.2647	1.685	0.3643	0.6357	0.3279
ACH-000572	gCSI	ACH-000572	Drug_435	240868	0.7792	5.326	5.326	0.0312	0.9944	0.0007	3.83	0.1643	0.8357	0.1536
ACH-000650	gCSI	ACH-000650	Drug_895	240562	0.7169	5.806	5.823	0.0193	0.9984	0.068	3.821	0.2744	0.7256	0.2617
ACH-000616	gCSI	ACH-000616	Drug_501	239748	0.8177		7.356	0.3889	0.6745	0.674	1.156	0.2007	0.7993	0.1331
ACH-000014	gCSI	ACH-000014	Drug_1005	238130	0.6769	5.939	5.939	8.72	0.8427	0.0	2.376	0.0259	0.9741	0.0132
ACH-000900	gCSI	ACH-000900	Drug_1493	238885	0.4759	7.145	7.145	0.0363	0.9965	0.0	1.034	0.6372	0.3628	0.6016
ACH-000817	gCSI	ACH-000817	Drug_865	240296	0.3373	8.133	8.16	0.0106	0.9996	0.044	1.473	0.541	0.459	0.511
ACH-000614	gCSI	ACH-000614	Drug_988	237877	0.4375	7.382	7.383	0.0163	0.9987	0.0022	4.0	0.3616	0.6384	0.3512
ACH-000572	gCSI	ACH-000572	Drug_1493	238856	0.5578	6.653	6.653	0.0421	0.9957	0.0	1.22	0.512	0.488	0.4788
ACH-000274	gCSI	ACH-000274	Drug_279	241357	0.9442		9.992	1.022	0.2721	0.9398	0.6812	0.0448	0.9552	0.0
ACH-000343	gCSI	ACH-000343	Drug_1087	242125	0.8384	3.679	3.679	6.33	0.8883	0.0	0.2594	0.1668	0.8332	0.0829
ACH-000092	gCSI	ACH-000092	Drug_1105	238485	0.5756	7.665	8.16	0.0249	0.9985	0.3876	1.309	0.2631	0.7369	0.2184
ACH-000138	gCSI	ACH-000138	Drug_895	240422	0.6968	6.002	6.062	0.0333	0.9954	0.1179	1.937	0.3153	0.6847	0.2903
ACH-000938	gCSI	ACH-000938	Drug_1087	242271	0.6836	1.831	1.831	71.7	0.7531	0.0	0.0658	0.3277	0.6723	0.2529
ACH-000614	gCSI	ACH-000614	Drug_279	241505	0.9863		6.318	0.0	-0.0	0.9727	0.0	0.0137	0.9863	0.0
ACH-000144	gCSI	ACH-000144	Drug_895	240686	0.7499	6.003	6.223	0.0426	0.9918	0.325	2.074	0.2696	0.7304	0.2379
ACH-000867	gCSI	ACH-000867	Drug_988	237602	0.555	6.888	6.927	0.0386	0.993	0.0879	2.141	0.2221	0.7779	0.2012
ACH-000564	gCSI	ACH-000564	Drug_1214	242607	0.8095		8.846	0.2219	0.9576	0.7598	0.7065	0.1163	0.8837	0.0482
ACH-000056	gCSI	ACH-000056	Drug_1105	238438	0.3936	7.693	7.696	0.0495	0.9908	0.0156	4.0	0.3028	0.6972	0.2921
ACH-001318	gCSI	ACH-001318	Drug_279	241488	0.9686		12.0	0.0	-0.0	0.9373	0.0	0.0314	0.9686	0.0
